iteration,plc,namespace,ip,sensor_written_count,sensor_skipped_count,actuator_count,sensor_skipped,actuator.PLC4_PU10,actuator.PLC4_PU10.coil_index,actuator.PLC4_PU11,actuator.PLC4_PU11.coil_index,actuator.PLC4_PU8,actuator.PLC4_PU8.coil_index,sensor.PLC4_T3,sensor.PLC4_T3.md_index,sensor.PLC4_T4,sensor.PLC4_T4.md_index,tag.PU10,tag.PU11,tag.PU8,sensor.PLC9_T7,sensor.PLC9_T7.md_index,sensor.PLC8_T6,sensor.PLC8_T6.md_index,sensor.PLC7_T5,sensor.PLC7_T5.md_index,sensor.PLC3_J14,sensor.PLC3_J14.md_index,sensor.PLC3_J256,sensor.PLC3_J256.md_index,sensor.PLC3_J289,sensor.PLC3_J289.md_index,sensor.PLC3_J300,sensor.PLC3_J300.md_index,sensor.PLC3_J415,sensor.PLC3_J415.md_index,sensor.PLC3_J422,sensor.PLC3_J422.md_index,sensor.PLC3_PU4F,sensor.PLC3_PU4F.md_index,sensor.PLC3_PU5F,sensor.PLC3_PU5F.md_index,sensor.PLC3_PU6F,sensor.PLC3_PU6F.md_index,sensor.PLC3_PU7F,sensor.PLC3_PU7F.md_index,sensor.PLC3_T2,sensor.PLC3_T2.md_index,sensor.PLC3_V2F,sensor.PLC3_V2F.md_index,actuator.PLC2_PU4,actuator.PLC2_PU4.coil_index,actuator.PLC2_PU5,actuator.PLC2_PU5.coil_index,actuator.PLC2_PU6,actuator.PLC2_PU6.coil_index,actuator.PLC2_PU7,actuator.PLC2_PU7.coil_index,actuator.PLC2_V2,actuator.PLC2_V2.coil_index,sensor.PLC2_T1,sensor.PLC2_T1.md_index,tag.PU4,tag.PU5,tag.PU6,tag.PU7,tag.V2,actuator.PLC1_PU1,actuator.PLC1_PU1.coil_index,actuator.PLC1_PU2,actuator.PLC1_PU2.coil_index,sensor.PLC1_J269,sensor.PLC1_J269.md_index,sensor.PLC1_J280,sensor.PLC1_J280.md_index,sensor.PLC1_PU1F,sensor.PLC1_PU1F.md_index,sensor.PLC1_PU2F,sensor.PLC1_PU2F.md_index,tag.PU1,tag.PU2,sensor.PLC5_J302,sensor.PLC5_J302.md_index,sensor.PLC5_J306,sensor.PLC5_J306.md_index,sensor.PLC5_J307,sensor.PLC5_J307.md_index,sensor.PLC5_J317,sensor.PLC5_J317.md_index,sensor.PLC5_PU10F,sensor.PLC5_PU10F.md_index,sensor.PLC5_PU11F,sensor.PLC5_PU11F.md_index,sensor.PLC5_PU8F,sensor.PLC5_PU8F.md_index
82,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.40405256095469,5,2.976615513153653,4,93.59326026415276,2,93.61138224109494,3,True,True,,,,,,,,,,,,,,
83,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.2227651831471036,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,2.7773272603770067,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.769708012355924,4,64.13277804316553,5,31.769708012358013,6,58.83410292521527,7,0.0,2,0.0,3,0.0,1
83,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,4.974178839624017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,True,4,True,0,3.4007485116656255,4,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.41796640377542,5,2.9766276464603525,4,93.56704316144763,2,93.58515754953274,3,True,True,,,,,,,,,,,,,,
83,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,32.22686335689745,7,75.6544144070455,4,29.58485365426466,5,29.623978541939277,3,88.72290088221371,6,31.32686235765298,8,0.0,9,0.0,10,0.0,11,49.06513116390141,12,3.3943184581047774,1,92.83335144257876,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,4.901143697063517,3,3.3289516880029737,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.1891903237150387,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,4.949281945933976,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.791399415923344,4,64.09920342502151,5,31.79139941592543,6,58.754473216174674,7,0.0,2,0.0,3,0.0,1
84,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,True,4,True,0,3.4213431277800055,4,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.43188549205128,5,2.9766397783189555,4,93.54081354017093,2,93.5589203368281,3,True,True,,,,,,,,,,,,,,
84,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,32.26029470613526,7,75.63487494165025,4,29.618951698511946,5,29.658062572955945,3,88.77497585820414,6,31.36029370784195,8,0.0,9,0.0,10,0.0,11,49.05564148654623,12,3.433035153900491,1,92.74498569530465,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,2.6829368011448054,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,4.881599367770875,3,3.388996050688718,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.1556154688512947,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,4.924202021526568,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,4.862055060902364,3,3.4490135592892273,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.4458041846105,5,2.976651910316417,4,93.51458203787445,2,93.53268124361347,3,True,True,,,,,,,,,,,,,,
85,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,True,4,True,0,3.441951744208396,4,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.813096497129692,4,64.0656287937597,5,31.813096497131795,6,58.674868359634715,7,0.0,2,0.0,3,0.0,1
85,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,32.29368280144941,7,75.61533095579686,4,29.65300437867741,5,29.692101205498375,3,88.82704701068249,6,31.39368180410428,8,0.0,9,0.0,10,0.0,11,49.04612695270941,12,3.471682085587574,1,92.6568960004488,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,2.588795496838614,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.1220406183282137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,4.842510755581188,3,3.5090043617530853,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,True,4,True,0,3.4625742469477103,4,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,2.494900843324814,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,4.8989409133673405,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.639394467182,4,63.32465960374093,5,31.63939446718415,6,58.536875138273714,7,0.0,2,0.0,3,0.0,1
86,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,32.2095516882161,7,74.94446469089509,4,29.578717459894953,5,29.61808926756686,3,88.3995795011989,6,31.309550709423085,8,0.0,9,0.0,10,0.0,11,49.232087582283526,12,3.5102595067413205,1,90.93333898493938,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.1714293058872,5,2.976412456984234,4,94.0311909105156,2,94.04943980766815,3,True,True,,,,,,,,,,,,,,
87,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,True,4,True,0,3.480619947932041,4,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,4.873271596928333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.183942352168266,5,2.976423392231786,4,94.00765342791206,2,94.02589549575679,3,True,True,,,,,,,,,,,,,,
87,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,4.819960170601661,3,3.5630591494997645,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,32.24105059340001,7,74.92191098515333,4,29.610883336108554,5,29.65024326311143,3,88.44702573083697,6,31.341049615594642,8,0.0,9,0.0,10,0.0,11,49.22406579911977,12,3.54714780037844,1,90.84158334616177,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.658669951873957,4,63.27861548684942,5,31.658669951876053,6,58.44394365020003,7,0.0,2,0.0,3,0.0,1
87,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,2.401055663801557,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.075996087290875,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,4.847382508601697,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,4.797409573011734,3,3.617091189463963,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,True,4,True,0,3.4986830580532455,4,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,2.305866123370805,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.0299515623322577,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.196473455523304,5,2.9764343349900617,4,93.9840791219996,2,94.00231435098476,3,True,True,,,,,,,,,,,,,,
88,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.677960583356878,4,63.232571321113326,5,31.677960583358967,6,58.362986994539135,7,0.0,2,0.0,3,0.0,1
88,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,32.272493736949,7,74.89935908336656,4,29.64299253234494,5,29.682340535708583,3,88.49446806768304,6,31.372492760130722,8,0.0,9,0.0,10,0.0,11,49.21601350526266,12,3.583962026163107,1,90.7498792157071,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,2.210918623038296,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,32.30389169341016,7,74.87681148265558,4,29.67505397831233,5,29.714390052390442,3,88.54186804989266,6,31.40389071757553,8,0.0,9,0.0,10,0.0,11,49.20795627151865,12,3.620702262959867,1,90.65849459781816,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,2.983907042912179,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.209007914936,5,2.9764452895924087,4,93.96049640409557,2,93.97872479263157,3,True,True,,,,,,,,,,,,,,
89,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,True,4,True,0,3.516763538009556,4,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.697260471208345,4,63.18652716698277,5,31.6972604712104,6,58.282142128077815,7,0.0,2,0.0,3,0.0,1
89,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,4.821315606740768,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,4.7748589702012225,3,3.6711006173894702,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,True,4,True,0,3.534861259307732,4,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.221543817318064,5,2.9764562393731553,4,93.93690884540833,2,93.95513039294136,3,True,True,,,,,,,,,,,,,,
90,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,32.335244929861645,7,74.85425945169558,4,29.707068306614925,5,29.74639243522013,3,88.5892398665464,6,31.435243955007312,8,0.0,9,0.0,10,0.0,11,49.19988697881921,12,3.6573687910069452,1,90.5674214443195,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,2.9378625290903386,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,4.795072596760477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,4.7523083796860845,3,3.7250873299875593,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,2.116210864502719,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.716569382398564,4,63.14048294629662,5,31.716569382400557,6,58.201331252789615,7,0.0,2,0.0,3,0.0,1
91,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,2.89181802015689,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,4.768655164423109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,4.729757783397147,3,3.7790513124257075,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.23408014561089,5,2.9764671896006063,4,93.91331836999332,2,93.93153307652805,3,True,True,,,,,,,,,,,,,,
91,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.735887042158733,4,63.09443864541932,5,31.735887042160734,6,58.12055602501568,7,0.0,2,0.0,3,0.0,1
91,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,32.366553589516045,7,74.83170863625391,4,29.739035540505725,5,29.778347716121075,3,88.63657238459133,6,31.466552615638648,8,0.0,9,0.0,10,0.0,11,49.191811478695854,12,3.693961896107041,1,90.47666056002868,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,2.0217405500489036,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,True,4,True,0,3.552976092212333,4,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.755213874613514,4,63.04839463142653,5,31.75521387461553,6,58.03981908204391,7,0.0,2,0.0,3,0.0,1
92,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,1.9275054163174872,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,True,4,True,0,3.5711079056646327,4,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,32.397816753248804,7,74.80915851205918,4,29.770954770383,5,29.810254993595017,3,88.68385427541756,6,31.497815780344848,8,0.0,9,0.0,10,0.0,11,49.1837352446257,12,3.7304818625576672,1,90.3862248220264,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.246622329712615,5,2.9764781451970252,4,93.88971475896147,2,93.90792262153965,3,True,True,,,,,,,,,,,,,,
